,Unnamed: 0,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1107,64001539,1,0,3.10252,0,0,6,0,8,6,360,0,0,1
1108,89371338,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1109,79332964,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1110,62686709,1,0,4e-06,0,0,6,0,8,2,120,0,0,1
1111,3544060,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1112,85409429,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1113,7318082,45,0,1e-06,0,0,6,0,8,2,80,0,0,1
1114,54639499,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1115,88332044,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1116,69538228,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1117,106289,44,0,2.998789,0,0,6,0,8,3,180,0,0,1
1118,72725939,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1119,89276686,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1120,16082444,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1121,38508051,5,0,5e-06,0,0,6,0,8,2,80,0,0,1
1122,62486490,1,0,1e-06,0,0,6,0,8,2,120,0,0,1
1123,53963670,5,0,5e-06,0,0,6,0,8,2,80,0,0,1
1124,30624666,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1125,67400394,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1126,67121849,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1127,42248070,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1128,78324072,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1129,78268972,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1130,70906653,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1131,54737476,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1132,74938785,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1133,62045692,1,0,3.085266,0,0,6,0,8,6,360,0,0,1
1134,21121558,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1135,61537861,1,0,3.144944,0,0,6,0,8,6,360,0,0,1
1136,80970421,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1137,88975677,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1138,16768361,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1139,19534952,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1140,6278432,5,0,1e-06,0,0,6,0,8,2,80,0,0,1
1141,71534916,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1142,28127714,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1143,70830847,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1144,4545912,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1145,67706183,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1146,64517825,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1147,74638622,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1148,7450972,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1149,21390352,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1150,64765400,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1151,66286979,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1152,68078708,45,0,0.000254,0,0,6,0,8,4,160,0,0,1
1153,26354418,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1154,23460657,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1155,67778062,45,0,0.000255,0,0,6,0,8,4,160,0,0,1
1156,13309379,5,0,6e-06,0,0,6,0,8,2,80,0,0,1
1157,49718332,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1158,53526920,5,0,3e-06,0,0,6,0,8,2,80,0,0,1
1159,61346291,1,0,2e-06,0,0,6,0,8,2,120,0,0,1
1160,37548862,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1161,8617523,44,0,5e-06,0,0,6,0,8,2,80,0,0,1
1162,47434223,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1163,4138755,45,0,1e-06,0,0,6,0,8,2,80,0,0,1
1164,41127140,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1165,80651623,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1166,72143528,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1167,89400538,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1168,76523073,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1169,5558369,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1170,67299431,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1171,79170546,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1172,46335590,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1173,1795188,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1174,7801292,5,0,5e-06,0,0,6,0,8,2,80,0,0,1
1175,4225780,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1176,46134808,5,0,5e-06,0,0,6,0,8,2,80,0,0,1
1177,5310988,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1178,68332203,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1179,62064615,1,0,3.142213,0,0,6,0,8,6,360,0,0,1
1180,84968302,21,0,2e-06,0,0,6,0,8,2,80,0,0,1
1181,78094586,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1182,87625933,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1183,82572431,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1184,77594525,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1185,48940351,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1186,67688621,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1187,5198619,5,0,1e-06,0,0,6,0,8,2,80,0,0,1
1188,73782371,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1189,11099821,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1190,46902044,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1191,26675259,5,0,5e-06,0,0,6,0,8,2,80,0,0,1
1192,47052684,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1193,54640643,5,0,0.000231,0,0,6,0,8,2,80,0,0,1
1194,48087888,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1195,54131424,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1196,74726875,21,0,0.000234,0,0,6,0,8,2,80,0,0,1
1197,72352244,1,0,3e-06,0,0,6,0,8,2,80,0,0,1
1198,14705506,5,0,1e-06,0,0,6,0,8,2,80,0,0,1
1199,29028002,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1200,81002052,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1201,68136004,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1202,83321859,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1203,7398084,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1204,19874881,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1205,38095705,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1206,31039991,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1207,87784186,21,0,2e-06,0,0,6,0,8,2,80,0,0,1
1208,20361223,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1209,89626990,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1210,13082777,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1211,7144714,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1212,20396441,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1213,65443083,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1214,30529920,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1215,64432769,1,0,3.102758,0,0,6,0,8,6,360,0,0,1
1216,62661307,1,0,3.141957,0,0,6,0,8,6,360,0,0,1
1217,49979921,44,0,2e-06,0,0,6,0,8,2,80,0,0,1
1218,66463358,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1219,50358071,5,0,5e-06,0,0,6,0,8,2,80,0,0,1
1220,75124922,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1221,79308972,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1222,79330977,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1223,88041943,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1224,70486670,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1225,11895812,44,0,2e-06,0,0,6,0,8,2,80,0,0,1
1226,88057866,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1227,11295443,5,0,0.000238,0,0,6,0,8,2,80,0,0,1
1228,7647171,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1229,76324773,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1230,45872613,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1231,45310172,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1232,80461668,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1233,15353399,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1234,80484942,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1235,75583862,21,0,3e-06,0,0,6,0,8,2,80,0,0,1
1236,49763375,44,0,2e-06,0,0,6,0,8,2,80,0,0,1
1237,6436373,5,0,5e-06,0,0,6,0,8,2,80,0,0,1
1238,3203117,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1239,52103793,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1240,49512981,5,0,4e-06,0,0,6,0,8,2,80,0,0,1
1241,70479720,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1242,19507480,45,0,1e-06,0,0,6,0,8,2,80,0,0,1
1243,77070098,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1244,61513009,1,0,3.095746,0,0,6,0,8,6,360,0,0,1
1245,62692224,1,0,3.140486,0,0,6,0,8,6,360,0,0,1
1246,2898981,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1247,22619010,45,0,1e-06,0,0,6,0,8,2,80,0,0,1
1248,62903270,1,0,1e-06,0,0,6,0,8,2,120,0,0,1
1249,54523514,45,0,1e-06,0,0,6,0,8,2,80,0,0,1
1250,42417468,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1251,84145970,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1252,86280333,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1253,70739062,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1254,35865601,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1255,63872077,1,0,0.000239,0,0,6,0,8,2,120,0,0,1
1256,4609442,45,0,1e-06,0,0,6,0,8,2,80,0,0,1
1257,64728562,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1258,83965881,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1259,61498830,1,0,3.142236,0,0,6,0,8,6,360,0,0,1
1260,72004708,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1261,64996362,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1262,75369673,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1263,44069680,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1264,26036944,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1265,89237845,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1266,73864554,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1267,28570416,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1268,1373167,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1269,12895345,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1270,80667320,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1271,53908537,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1272,69508189,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1273,33922325,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1274,76381810,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1275,83227417,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1276,2986464,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1277,73180396,1,0,1e-06,0,0,6,0,8,2,80,0,0,1
1278,19204680,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1279,43075063,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1280,44149631,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1281,45380849,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1282,4284712,45,0,1e-06,0,0,6,0,8,2,80,0,0,1
1283,78787689,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1284,35305341,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1285,11243570,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1286,48827977,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1287,31222369,5,0,4e-06,0,0,6,0,8,2,80,0,0,1
1288,38499068,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1289,2859972,5,0,6e-06,0,0,6,0,8,2,80,0,0,1
1290,66535468,45,0,6e-06,0,0,6,0,8,2,80,0,0,1
1291,64491240,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1292,21319888,5,0,5e-06,0,0,6,0,8,2,80,0,0,1
1293,32339643,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1294,77292538,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1295,84636257,1,0,5e-06,0,0,6,0,8,2,80,0,0,1
1296,72694044,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1297,54319869,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1298,33513989,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1299,65270948,45,0,9e-06,0,0,6,0,8,4,160,0,0,1
1300,46798365,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1301,64628454,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1302,32590470,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1303,20773613,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1304,63596780,1,0,1e-06,0,0,6,0,8,2,120,0,0,1
1305,36434684,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1306,74912401,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1307,78841254,1,0,1e-06,0,0,6,0,8,2,80,0,0,1
1308,84188627,1,0,1e-06,0,0,6,0,8,2,80,0,0,1
1309,82949400,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1310,81341223,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1311,81907848,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1312,1293317,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1313,36344541,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1314,89178886,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1315,63238210,1,0,3.112769,0,0,6,0,8,6,360,0,0,1
1316,81637430,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1317,87330526,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1318,62647131,1,0,2e-06,0,0,6,0,8,2,120,0,0,1
1319,69265137,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1320,61902109,1,0,2e-06,0,0,6,0,8,2,120,0,0,1
1321,73318519,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1322,41846537,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1323,36973587,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1324,64809830,45,0,0.000255,0,0,6,0,8,4,160,0,0,1
1325,68948473,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1326,23371505,44,0,4e-06,0,0,6,0,8,2,80,0,0,1
1327,13159608,5,0,5e-06,0,0,6,0,8,2,80,0,0,1
1328,42451508,5,0,1e-06,0,0,6,0,8,2,80,0,0,1
1329,86143587,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1330,82720084,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1331,79657909,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1332,20654709,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1333,71965182,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1334,64410759,1,0,3.152963,0,0,6,0,8,6,360,0,0,1
1335,29420976,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1336,8719305,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1337,79838329,1,0,3e-06,0,0,6,0,8,2,80,0,0,1
1338,69646306,45,0,0.000257999,0,0,6,0,8,6,240,0,0,1
1339,64608610,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1340,48836991,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1341,79851564,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1342,11120199,5,0,5e-06,0,0,6,0,8,2,80,0,0,1
1343,39541244,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1344,63594130,1,0,1e-06,0,0,6,0,8,2,120,0,0,1
1345,78596691,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1346,21619521,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1347,1970089,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1348,42716166,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1349,68479625,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1350,68547242,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1351,77216140,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1352,82249681,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1353,43716746,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1354,82606159,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1355,48774612,45,0,1e-06,0,0,6,0,8,2,80,0,0,1
1356,17218733,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1357,64038137,1,0,3.158963,0,0,6,0,8,6,360,0,0,1
1358,41589428,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1359,71411676,1,0,3e-06,0,0,6,0,8,2,80,0,0,1
1360,72198571,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1361,64007386,1,0,3.106989,0,0,6,0,8,6,360,0,0,1
1362,29243689,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1363,82848060,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1364,79538261,1,0,1e-06,0,0,6,0,8,2,80,0,0,1
1365,39242104,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1366,44665806,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1367,35457359,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1368,47124518,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1369,82785400,1,0,1e-06,0,0,6,0,8,2,80,0,0,1
1370,61355868,1,0,3.092487,0,0,6,0,8,6,360,0,0,1
1371,48137746,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1372,69379139,45,0,6e-06,0,0,6,0,8,2,80,0,0,1
1373,26882174,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1374,79545647,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1375,86883444,21,0,2e-06,0,0,6,0,8,2,80,0,0,1
1376,4563310,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1377,31348571,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1378,65878089,45,0,9e-06,0,0,6,0,8,4,160,0,0,1
1379,3007655,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1380,84640318,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1381,68098964,45,0,0.000255,0,0,6,0,8,6,240,0,0,1
1382,5503734,5,0,5e-06,0,0,6,0,8,2,80,0,0,1
1383,80441874,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1384,66290918,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1385,66715394,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1386,84676709,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1387,63477264,1,0,3.095761,0,0,6,0,8,6,360,0,0,1
1388,38362004,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1389,78335880,21,0,2e-06,0,0,6,0,8,2,80,0,0,1
1390,65597328,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1391,67431361,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1392,88324256,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1393,25844357,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1394,10044363,5,0,5e-06,0,0,6,0,8,2,80,0,0,1
1395,67400981,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1396,86762063,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1397,39603827,5,0,4e-06,0,0,6,0,8,2,80,0,0,1
1398,85381735,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1399,39871638,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1400,4638945,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1401,4341984,5,0,5e-06,0,0,6,0,8,2,80,0,0,1
1402,7750835,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1403,63415281,1,0,3.09971,0,0,6,0,8,6,360,0,0,1
1404,70262862,1,0,1e-06,0,0,6,0,8,2,80,0,0,1
1405,68010480,45,0,0.000255,0,0,6,0,8,6,240,0,0,1
1406,17946834,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1407,69943462,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1408,16048046,44,0,4e-06,0,0,6,0,8,2,80,0,0,1
1409,46289400,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1410,12702658,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1411,70486232,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1412,87862757,21,0,6e-06,0,0,6,0,8,2,80,0,0,1
1413,23041651,44,0,2e-06,0,0,6,0,8,2,80,0,0,1
1414,82165266,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1415,64919531,45,0,0.000505,0,0,6,0,8,6,240,0,0,1
1416,87938491,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1417,22171729,45,0,3e-06,0,0,6,0,8,2,80,0,0,1
1418,77933010,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1419,67274664,45,0,0.000254,0,0,6,0,8,4,160,0,0,1
1420,2997617,5,0,6e-06,0,0,6,0,8,2,80,0,0,1
1421,89217835,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1422,71307807,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1423,30506182,45,0,1e-06,0,0,6,0,8,2,80,0,0,1
1424,81202559,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1425,80824767,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1426,46322799,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1427,21108652,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1428,84412698,1,0,1e-06,0,0,6,0,8,2,80,0,0,1
1429,62814236,1,0,3.155949,0,0,6,0,8,6,360,0,0,1
1430,73713627,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1431,65183036,45,0,9e-06,0,0,6,0,8,4,160,0,0,1
1432,82591775,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1433,65334240,45,0,6e-06,0,0,6,0,8,2,80,0,0,1
1434,67379602,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1435,78476672,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1436,37758263,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1437,65373404,45,0,0.000492,0,0,6,0,8,6,240,0,0,1
1438,38456880,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1439,52204568,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1440,1587087,45,0,0.000234,0,0,6,0,8,2,80,0,0,1
1441,70679312,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1442,67896336,45,0,0.000257999,0,0,6,0,8,6,240,0,0,1
1443,50474723,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1444,85627500,21,0,6e-06,0,0,6,0,8,2,80,0,0,1
1445,72937644,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1446,84608366,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1447,67823264,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1448,86620431,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1449,88096632,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1450,78588463,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1451,29356634,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1452,20643684,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1453,72624911,21,0,2e-06,0,0,6,0,8,2,80,0,0,1
1454,16342161,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1455,70369645,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1456,37558532,5,0,4e-06,0,0,6,0,8,2,80,0,0,1
1457,45438491,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1458,67059521,45,0,0.000504,0,0,6,0,8,8,320,0,0,1
1459,69538123,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1460,20710380,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1461,35911713,5,0,1e-06,0,0,6,0,8,2,80,0,0,1
1462,81430148,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1463,14030829,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1464,79443012,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1465,67183479,45,0,0.000255,0,0,6,0,8,4,160,0,0,1
1466,75070464,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1467,10110143,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1468,30871704,5,0,0.000239,0,0,6,0,8,2,80,0,0,1
1469,78440077,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1470,66659102,45,0,0.001255,0,0,6,0,8,16,640,0,0,1
1471,67751794,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1472,28261670,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1473,61352633,1,0,3.081515,0,0,6,0,8,6,360,0,0,1
1474,69785496,45,0,0.000255,0,0,6,0,8,4,160,0,0,1
1475,37346678,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1476,24685376,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1477,75929150,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1478,3189386,45,0,1e-06,0,0,6,0,8,2,80,0,0,1
1479,84810145,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1480,38129722,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1481,52403614,45,0,4e-06,0,0,6,0,8,2,80,0,0,1
1482,62761628,1,0,2e-06,0,0,6,0,8,2,120,0,0,1
1483,19503024,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1484,61168680,1,0,1e-06,0,0,6,0,8,2,120,0,0,1
1485,33862857,45,0,5e-06,0,0,6,0,8,2,80,0,0,1
1486,13579070,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1487,10086515,45,0,2e-06,0,0,6,0,8,2,80,0,0,1
1488,85327315,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1489,85004601,1,0,6e-06,0,0,6,0,8,2,80,0,0,1
1490,73706104,1,0,2e-06,0,0,6,0,8,2,80,0,0,1
1491,3293965,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
1492,26011721,5,0,2e-06,0,0,6,0,8,2,80,0,0,1
